,,,,,,,,,,,,,,,,,,,,,,
,1.23.13,Vidro temperado incolor 10mm,m2,,,,"0,00","0,00",," R$  241,29 ",60%," R$  160,86 ",40%," R$  402,15 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.14,Espelho 180x70 (vestiários),un,,,,,"0,00",," R$  908,76 ",60%," R$  605,84 ",40%," R$  1.514,60 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.15,Espelho 90x60 (banheiros clientes e funcionários),un,,,,,"0,00",," R$  172,11 ",60%," R$  114,74 ",40%," R$  286,85 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.16,Espelho de rosto com moldura branca (oval ou retangular),un,,,,,"0,00",," R$  191,53 ",60%," R$  127,69 ",40%," R$  319,22 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.17,Espelho de corpo com moldura branca,un,,,,,"0,00",," R$  271,73 ",60%," R$  181,15 ",40%," R$  452,88 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24,COBERTURA,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.24.1,Calha de chapa galvanizada 16 ,ml,,,,,"0,00",," R$  56,32 ",60%," R$  37,55 ",40%," R$  93,87 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.2,Cumeeira,ml,,,,,"0,00",," R$  88,79 ",60%," R$  59,19 ",40%," R$  147,98 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.3,"Estrutura metálica p/ cobertura (tesouras, terças, etc) - com tratamento anticorrosivo e pintura em esmalte sintético na cor cinza chumbo.",kg,,,,,"0,00",," R$  13,94 ",60%," R$  9,29 ",40%," R$  23,23 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.4,Estrutura de madeira tratada para telha cerâmica ou de concreto,m2,,,,,"0,00",," R$  128,15 ",60%," R$  85,43 ",40%," R$  213,58 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.5,"Estrutura de madeira tratada  para telha ondulada de polipropileno, fibra vegetal, fibrocimento ou alumínio.",m2,,,,,"0,00",," R$  114,16 ",60%," R$  76,11 ",40%," R$  190,26 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.6,Rufo de chapa galvanizada 16,ml,,,,,"0,00",," R$  46,03 ",60%," R$  30,69 ",40%," R$  76,72 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.7,Rufo de fibrocimento direito ou esquerdo para telha perfil ondulado e=6 ou 8 mm,ml,,,,,"0,00",," R$  15,87 ",60%," R$  10,58 ",40%," R$  26,46 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.8,"Tela Telcon, fixada na estrutura, para proteção",ml,,,,,"0,00",," R$  19,09 ",60%," R$  12,73 ",40%," R$  31,81 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.9,"Telha cerâmica, inclinação 35% ( apenas para recomposição de áreas existentes ou quando especificada em projeto ).",m2,,,,,"0,00",," R$  46,22 ",60%," R$  30,81 ",40%," R$  77,03 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.10,"Telha de fibrocimento, perfil ondulado, e = 6 mm, inclinação 27% ( apenas para recomposição de áreas existentes ou quando especificada em projeto ).",m2,,,,,"0,00",," R$  24,23 ",60%," R$  16,15 ",40%," R$  40,38 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.11,"Telha Sanduíche Trapezoidal , Aço Galvanizado esp. Chapa 0,50mm - EPS  de 30mm",m2,,,,,"0,00",," R$  126,09 ",60%," R$  84,06 ",40%," R$  210,15 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.12,"Telha Termo-acustica Trapezoidal , Aço Galvanizado esp. Chapa 0,50mm - EPS  de 30mm",m2,,,,,"0,00",," R$  87,71 ",60%," R$  58,47 ",40%," R$  146,18 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.13,"Telhas Trapezoidais Aço Galvanizado (1,04 x 2,14) m /e = 5mm ( apenas para recomposição de áreas existentes ou quando especificada em projeto ).",m2,,,,,"0,00",," R$  40,57 ",60%," R$  27,05 ",40%," R$  67,62 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.14,"Telhas Trapezoidais Alumínio ( 1,04 x 2,14 ) m / e = 5mm ( apenas para recomposição de áreas existentes ou quando especificada em projeto ).",m2,,,,,"0,00",," R$  47,72 ",60%," R$  31,81 ",40%," R$  79,53 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.15,Vedação com Vedapren ou similares ,m2,,,,,"0,00",," R$  31,58 ",60%," R$  21,05 ",40%," R$  52,64 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.24.16,"Revisão e calafetação de cobertura existente, incluisive limpeza da calha",M2,,,,,"0,00",," R$  33,10 ",60%," R$  22,06 ",40%," R$  55,16 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.25,LIMPEZAS,,,,,,,,,,,,,,,,," R$  896,81 "," R$  896,81 ",,
,1.25.1,Limpeza de fachada em ceramica,M2,,,,,"0,00",," R$  3,19 ",60%," R$  2,13 ",40%," R$  5,32 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.25.2,Execução e Laudo de detetização/desratização e limpeza da caixa d'água,vb,,,,,"0,00",," R$  998,44 ",60%," R$  665,63 ",40%," R$  1.664,06 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.25.3,Limpeza permanente da obra,mês,,"0,00",,"0,50","0,50",," R$  1.076,17 ",60%," R$  717,45 ",40%," R$  1.793,61 ",, R$  -   , R$  -   ," R$  896,81 "," R$  896,81 "," R$  896,81 ",,
,, , ,,,,,,,,,,,,,,,,,,,
,2.,INSTALAÇÕES ELÉTRICAS / LÓGICA / TELEFONIA,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,2.1,ENTRADA DE ENERGIA,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,2.1.1,"Entrada de Energia Bifasica até 20KVA completa (Padrão, quadro e poste)",un,,,,,"0,00",," R$  1.164,77 ",60%," R$  776,51 ",40%," R$  1.941,28 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.1.2,"Entrada de Energia Trifasica até 27KVA completa (Padrão, quadro e poste)",un,,,,,"0,00",," R$  1.501,41 ",60%," R$  1.000,94 ",40%," R$  2.502,34 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.1.3,"Entrada de Energia Trifasica até 38KVA completa (Padrão, quadro e poste)",un,,,,,"0,00",," R$  2.877,33 ",60%," R$  1.918,22 ",40%," R$  4.795,54 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.1.4,"Entrada de Energia Trifasica até 47KVA completa (Padrão, quadro e poste)",un,,,,,"0,00",," R$  4.338,59 ",60%," R$  2.892,40 ",40%," R$  7.230,99 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.1.5,"Entrada de Energia Trifasica até 57KVA completa (Padrão, quadro e poste)",un,,,,,"0,00",," R$  3.249,42 ",60%," R$  2.166,28 ",40%," R$  5.415,71 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.1.6,"Entrada de Energia Trifasica até 66KVA completa (Padrão, quadro e poste)",un,,,,,"0,00",," R$  4.506,73 ",60%," R$  3.004,49 ",40%," R$  7.511,22 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.1.7,"Entrada de Energia Trifasica até 75KVA completa (Padrão, quadro e poste)",un,,,,,"0,00",," R$  6.124,39 ",60%," R$  4.082,93 ",40%," R$  10.207,32 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.2,INFRAESTRUTURA TUBULAÇÕES E ACESSÓRIOS PARA REFORMAS,,,,,,,,,,,,,,,,,,,,
,2.3,TUBULAÇÕES E ACESSÓRIOS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,2.3.1,"Eletroduto de ferro galvanizado Ø 15 mm (1/2"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  10,87 ",60%," R$  7,25 ",40%," R$  18,12 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.2,"Eletroduto de ferro galvanizado Ø 20 mm (3/4"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  11,88 ",60%," R$  7,92 ",40%," R$  19,80 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.3,"Eletroduto de ferro galvanizado Ø 25 mm (1"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  16,19 ",60%," R$  10,80 ",40%," R$  26,99 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.4,"Eletroduto de ferro galvanizado Ø 32 mm (1 1/4"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  14,26 ",60%," R$  9,51 ",40%," R$  23,77 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.5,"Eletroduto de ferro galvanizado  Ø 40 mm (1 1/2"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  15,74 ",60%," R$  10,49 ",40%," R$  26,23 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.6,"Eletroduto de ferro galvanizado Ø 50 mm (2"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  15,38 ",60%," R$  10,25 ",40%," R$  25,63 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.7,"Eletroduto de ferro galvanizado Ø 65 mm (2 1/2"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  24,70 ",60%," R$  16,47 ",40%," R$  41,17 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.8,"Eletroduto de ferro galvanizado Ø 80 mm (3"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  36,34 ",60%," R$  24,23 ",40%," R$  60,57 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.9,"Eletroduto de ferro galvanizado Ø 100 mm (4"") - incluindo conexões e acessórios - ELECON / P. THOMEU",ml,,,,,"0,00",," R$  46,36 ",60%," R$  30,91 ",40%," R$  77,27 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.10,"Eletroduto de PVC Roscavel 20 mm (1/2"")- Incluindo conexões e acessórios - TIGRE / DAISA",ml,,,,,"0,00",," R$  2,06 ",60%," R$  1,37 ",40%," R$  3,43 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.11,"Eletroduto de PVC Roscavel 25 mm (3/4"")- Incluindo conexões e acessórios - TIGRE / DAISA",ml,,,,,"0,00",," R$  5,61 ",60%," R$  3,74 ",40%," R$  9,34 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.12,"Eletroduto de PVC Roscavel 32 mm (1"")- Incluindo conexões e acessórios- TIGRE / DAISA",ml,,,,,"0,00",," R$  6,24 ",60%," R$  4,16 ",40%," R$  10,40 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.13,"Eletroduto de PVC Roscavel 40 mm (1 1/4"")- Incluindo conexões e acessórios- TIGRE / DAISA",ml,,,,,"0,00",," R$  9,62 ",60%," R$  6,41 ",40%," R$  16,03 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.14,"Eletroduto de PVC Roscavel 50 mm (1 1/2"")- Incluindo conexões e acessórios- TIGRE / DAISA",ml,,,,,"0,00",," R$  8,03 ",60%," R$  5,35 ",40%," R$  13,39 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.15,"Eletroduto de PVC Roscavel 60 mm (2"")- Incluindo conexões e acessórios- TIGRE / DAISA",ml,,,,,"0,00",," R$  10,18 ",60%," R$  6,79 ",40%," R$  16,97 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.16,"Eletroduto de PVC Roscavel 75 mm (2 1/2"")- Incluindo conexões e acessórios- TIGRE / DAISA",ml,,,,,"0,00",," R$  18,51 ",60%," R$  12,34 ",40%," R$  30,85 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.17,Eletroduto de PVC Roscavel 85mm (3'')- Incluindo conexões e acessórios- TIGRE / DAISA,ml,,,,,"0,00",," R$  20,46 ",60%," R$  13,64 ",40%," R$  34,10 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.18,Eletroduto de PVC Roscavel 110mm (4'')- Incluindo conexões e acessórios - TIGRE / DAISA,ml,,,,,"0,00",," R$  28,77 ",60%," R$  19,18 ",40%," R$  47,94 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.19,Eletroduto flexível corrugado  diam. 25mm,ml,,,,,"0,00",," R$  5,89 ",60%," R$  3,93 ",40%," R$  9,82 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.3.20,Eletroduto flexível corrugado  diam. 32mm,ml,,,,,"0,00",," R$  6,27 ",60%," R$  4,18 ",40%," R$  10,45 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4,CAIXAS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,2.4.1,"Caixa de embutir para alvenaria PVC 4x2""",un,,,,,"0,00",," R$  1,76 ",60%," R$  1,17 ",40%," R$  2,94 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.2,"Caixa de embutir para alvenaria PVC 4x4""",un,,,,,"0,00",," R$  3,30 ",60%," R$  2,20 ",40%," R$  5,51 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.3,"Caixa de embutir para gesso acartonado PVC 4x2""",un,,,,,"0,00",," R$  4,79 ",60%," R$  3,19 ",40%," R$  7,98 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.4,"Caixa de embutir para gesso acartonado PVC 4x4""",un,,,,,"0,00",," R$  6,17 ",60%," R$  4,11 ",40%," R$  10,28 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.5,Caixa de passagem de liga alumínio fundida com tampa reversivel e vedação de borracha 10x10x6cm - WETZEL,un,,,,,"0,00",," R$  12,19 ",60%," R$  8,13 ",40%," R$  20,32 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.6,Caixa de passagem de liga alumínio fundida com tampa reversivel e vedação de borracha 15x15x10cm - WETZEL,un,,,,,"0,00",," R$  20,14 ",60%," R$  13,43 ",40%," R$  33,57 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.7,Caixa de passagem de liga alumínio fundida com tampa reversivel e vedação de borracha 20x20x10cm - WETZEL,un,,,,,"0,00",," R$  29,58 ",60%," R$  19,72 ",40%," R$  49,30 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.8,Caixa de passagem de liga alumínio fundida com tampa reversivel e vedação de borracha 30x30x12cm - WETZEL,un,,,,,"0,00",," R$  61,24 ",60%," R$  40,83 ",40%," R$  102,07 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.9,Caixa de passagem de liga alumínio fundida com tampa reversivel e vedação de borracha 40x40x20cm - WETZEL,un,,,,,"0,00",," R$  143,17 ",60%," R$  95,44 ",40%," R$  238,61 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.10,"Caixa de passagem em alvenaria de 0,60x0,60x0,60m",un,,,,,"0,00",," R$  170,74 ",60%," R$  113,83 ",40%," R$  284,57 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.4.11,"Caixa Octogonal de PVC 4x4 "" - Incluso prolongador",un,,,,,"0,00",," R$  2,73 ",60%," R$  1,82 ",40%," R$  4,56 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.5,CONDULETES,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,2.5.1,"Condulete em liga de alumínio fundido tipo ""X"" Ø 3/4"" - Inclui espelhos, unidutes, acessórios e fixação - DAISA / WETZEL",un,,,,,"0,00",," R$  11,58 ",60%," R$  7,72 ",40%," R$  19,30 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.5.2,"Condulete em liga de alumínio fundido tipo ""X"" Ø 1"" - Inclui espelhos, unidutes, acessórios e fixação - DAISA / WETZEL",un,,,,,"0,00",," R$  15,85 ",60%," R$  10,57 ",40%," R$  26,42 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.5.3,"Condulete em liga de alumínio fundido tipo ""X"" Ø 1 1/4"" - Inclui espelhos, unidutes, acessórios e fixação - DAISA / WETZEL",un,,,,,"0,00",," R$  19,56 ",60%," R$  13,04 ",40%," R$  32,59 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.5.4,"Condulete em liga de alumínio fundido tipo ""X"" Ø 1 1/2"" - Inclui espelhos, unidutes, acessórios e fixação - DAISA / WETZEL",un,,,,,"0,00",," R$  21,64 ",60%," R$  14,43 ",40%," R$  36,07 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.5.5,"Condulete em liga de alumínio fundido tipo ""X"" Ø 2"" - Inclui espelhos, unidutes, acessórios e fixação - DAISA / WETZEL",un,,,,,"0,00",," R$  27,85 ",60%," R$  18,56 ",40%," R$  46,41 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.5.6,"Condulete em liga de alumínio fundido tipo ""X"" Ø 2 1/2"" - Inclui espelhos, unidutes, acessórios e fixação - DAISA / WETZEL",un,,,,,"0,00",," R$  39,17 ",60%," R$  26,11 ",40%," R$  65,28 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.5.7,"Condulete em liga de alumínio fundido tipo ""X"" Ø 3"" - Inclui espelhos, unidutes, acessórios e fixação - DAISA / WETZEL",un,,,,,"0,00",," R$  54,96 ",60%," R$  36,64 ",40%," R$  91,61 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.5.8,"Condulete em liga de alumínio fundido tipo ""X"" Ø 4"" - Inclui espelhos, unidutes, acessórios e fixação - DAISA / WETZEL",un,,,,,"0,00",," R$  150,00 ",60%," R$  100,00 ",40%," R$  250,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6,ELETROCALHA,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,2.6.1,"Eletrocalha - Tipo padronizado chapa #16 lisa, galvanizado com tampa de encaixe, dobras de reforço na laterais 100x050x3000mm - Inclui acessórios, fixações e suportes - MOPA / GOLBRÁS / GRADELAR",ml,,,,,"0,00",," R$  28,94 ",60%," R$  19,29 ",40%," R$  48,23 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6.2,"Eletrocalha - Tipo padronizado chapa #16 lisa, galvanizado com tampa de encaixe, dobras de reforço na laterais 150x100x3000mm - Inclui acessórios, fixações e suportes - MOPA / GOLBRÁS / GRADELAR",ml,,,,,"0,00",," R$  21,00 ",60%," R$  14,00 ",40%," R$  35,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6.3,"Eletrocalha - Tipo padronizado chapa #16 lisa, galvanizado com tampa de encaixe, dobras de reforço na laterais 200x100x3000mm - Inclui acessórios, fixações e suportes - MOPA / GOLBRÁS / GRADELAR",ml,,,,,"0,00",," R$  42,15 ",60%," R$  28,10 ",40%," R$  70,26 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6.4,"Eletrocalha - Tipo padronizado chapa #16 lisa, galvanizado com tampa de encaixe, dobras de reforço na laterais 300x100x3000mm - Inclui acessórios, fixações e suportes - MOPA / GOLBRÁS / GRADELAR",ml,,,,,"0,00",," R$  54,21 ",60%," R$  36,14 ",40%," R$  90,36 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6.5,"Eletrocalha - Tipo padronizado chapa #16 lisa, galvanizado com tampa de encaixe, dobras de reforço na laterais 400x100x3000mm - Inclui acessórios, fixação e  - MOPA / GOLBRÁS / GRADELAR",ml,,,,,"0,00",," R$  77,17 ",60%," R$  51,45 ",40%," R$  128,62 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6.6,"Eletrocalha - Tipo padronizado chapa #16 lisa, galvanizado com tampa de encaixe, dobras de reforço na laterais 500x100x3000mm - Inclui acessórios, fixações e suportes - MOPA / GOLBRÁS / GRADELAR",ml,,,,,"0,00",," R$  85,55 ",60%," R$  57,03 ",40%," R$  142,58 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6.7,"Eletrocalha - Tipo padronizado chapa #16 lisa, galvanizado com tampa de encaixe, dobras de reforço na laterais 600x100x3000mm - Inclui acessórios, fixações e suportes - MOPA / GOLBRÁS / GRADELAR",ml,,,,,"0,00",," R$  102,04 ",60%," R$  68,02 ",40%," R$  170,06 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6.8,"Eletrocalha - Tipo padronizado chapa #16 lisa, galvanizado com tampa de encaixe, dobras de reforço na laterais 300x050x3000mm - Inclui acessórios, fixações e suportes - MOPA / GOLBRÁS / GRADELAR",ml,,,,,"0,00",," R$  35,35 ",60%," R$  23,57 ",40%," R$  58,92 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.6.9,"Perfilado Tipo padronizado #16, liso galvanizado 38x38mm - Inclui acessórios, fixações e suportes  - MOPA / GOLBRÁS/GRADELAR",ml,,,,,"0,00",," R$  18,91 ",60%," R$  12,61 ",40%," R$  31,52 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7,CABOS E ACESSÓRIOS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,2.7.1,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  6 mm2 - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  5,83 ",60%," R$  3,88 ",40%," R$  9,71 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.2,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C - 10 mm2  - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  9,55 ",60%," R$  6,37 ",40%," R$  15,92 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.3,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  16 mm2  - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  14,21 ",60%," R$  9,47 ",40%," R$  23,69 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.4,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  25 mm2  - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  19,29 ",60%," R$  12,86 ",40%," R$  32,15 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.5,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  35 mm2  - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  26,28 ",60%," R$  17,52 ",40%," R$  43,80 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.6,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  50 mm2  - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  37,20 ",60%," R$  24,80 ",40%," R$  62,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.7,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  70 mm2  - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  52,96 ",60%," R$  35,31 ",40%," R$  88,27 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.8,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  95 mm2 - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  68,09 ",60%," R$  45,39 ",40%," R$  113,48 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.9,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  120 mm2 - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  109,64 ",60%," R$  73,09 ",40%," R$  182,73 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.10,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  150 mm2  - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  139,25 ",60%," R$  92,83 ",40%," R$  232,08 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.11,"Cabo isolado em HEPR 0,6 / 1 KV - 90 C -  185 mm2  - PRYSMIAN / FICAP / PHELPS DODGE",ml,,,,,"0,00",," R$  167,69 ",60%," R$  111,80 ",40%," R$  279,49 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.12,"Cabo isolado em PVC 750 V - 70°C - 1,5 mm²",ml,,,,,"0,00",," R$  1,51 ",60%," R$  1,01 ",40%," R$  2,52 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.13,"Cabo isolado em PVC 750 V - 70°C -  2,5 mm²",ml,,,,,"0,00",," R$  2,16 ",60%," R$  1,44 ",40%," R$  3,60 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.14,Cabo isolado em PVC 750 V - 70°C -  4 mm²,ml,,,,,"0,00",," R$  3,69 ",60%," R$  2,46 ",40%," R$  6,14 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.15,Cabo isolado em PVC 750 V - 70°C -  6 mm²,ml,,,,,"0,00",," R$  5,52 ",60%," R$  3,68 ",40%," R$  9,19 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.16,"Cabo tipo PP - 750V - 70 C 3x1,5mm² - preto",ml,,,,,"0,00",," R$  5,26 ",60%," R$  3,50 ",40%," R$  8,76 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.7.17,"Cabo tipo PP - 750V - 70 C 3x2,5mm² - preto",ml,,,,"0,00","0,00",," R$  6,71 ",60%," R$  4,47 ",40%," R$  11,18 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,2.8,TOMADAS / INTERRUPTORES / PLACAS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,2.8.1,"Caixa de piso 4x4"" em alumínio c/ placa em latão polido com fechamento rosca e 1 tomada 2P+T ref. 543.13 ou 543.23 (com anel de regulagem) - STECK / PIAL LEGRAND / PRIMELÉTRICA",cj,,,,,"0,00",," R$  40,80 ",60%," R$  27,20 ",40%," R$  68,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
